title,tags
"Star Wars: Battlefront 2 (Classic, 2005)",Co-op
"Star Wars: Battlefront 2 (Classic, 2005)",Great Soundtrack
"Star Wars: Battlefront 2 (Classic, 2005)",Adventure
"Star Wars: Battlefront 2 (Classic, 2005)",Open World
STAR WARS™ - Knights of the Old Republic™,RPG
STAR WARS™ - Knights of the Old Republic™,Star Wars
STAR WARS™ - Knights of the Old Republic™,Sci-fi
STAR WARS™ - Knights of the Old Republic™,Story Rich
STAR WARS™ - Knights of the Old Republic™,Singleplayer
STAR WARS™ - Knights of the Old Republic™,Classic
STAR WARS™ - Knights of the Old Republic™,Party-Based RPG
STAR WARS™ - Knights of the Old Republic™,Adventure
STAR WARS™ - Knights of the Old Republic™,Real-Time with Pause
STAR WARS™ - Knights of the Old Republic™,Third Person
STAR WARS™ - Knights of the Old Republic™,Action
STAR WARS™ - Knights of the Old Republic™,Choices Matter
STAR WARS™ - Knights of the Old Republic™,Exploration
STAR WARS™ - Knights of the Old Republic™,Fantasy
STAR WARS™ - Knights of the Old Republic™,Atmospheric
STAR WARS™ - Knights of the Old Republic™,Turn-Based
STAR WARS™ - Knights of the Old Republic™,Space
STAR WARS™ - Knights of the Old Republic™,Moddable
STAR WARS™ - Knights of the Old Republic™,Great Soundtrack
STAR WARS™ - Knights of the Old Republic™,Female Protagonist
Fallout 2: A Post Nuclear Role Playing Game,RPG
Fallout 2: A Post Nuclear Role Playing Game,Post-apocalyptic
Fallout 2: A Post Nuclear Role Playing Game,Classic
Fallout 2: A Post Nuclear Role Playing Game,Open World
Fallout 2: A Post Nuclear Role Playing Game,Isometric
Fallout 2: A Post Nuclear Role Playing Game,Turn-Based
Fallout 2: A Post Nuclear Role Playing Game,Turn-Based Combat
Fallout 2: A Post Nuclear Role Playing Game,Singleplayer
Fallout 2: A Post Nuclear Role Playing Game,Sci-fi
Fallout 2: A Post Nuclear Role Playing Game,Atmospheric
Fallout 2: A Post Nuclear Role Playing Game,Story Rich
Fallout 2: A Post Nuclear Role Playing Game,Great Soundtrack
Fallout 2: A Post Nuclear Role Playing Game,Retro
Fallout 2: A Post Nuclear Role Playing Game,Exploration
Fallout 2: A Post Nuclear Role Playing Game,Adventure
Fallout 2: A Post Nuclear Role Playing Game,Replay Value
Fallout 2: A Post Nuclear Role Playing Game,Dark Humor
Fallout 2: A Post Nuclear Role Playing Game,Sandbox
Fallout 2: A Post Nuclear Role Playing Game,2D
Fallout 2: A Post Nuclear Role Playing Game,CRPG
Mini Ninjas,Adventure
Mini Ninjas,Action
Mini Ninjas,Ninja
Mini Ninjas,Stealth
Mini Ninjas,Cute
Mini Ninjas,Singleplayer
Mini Ninjas,3D Platformer
Mini Ninjas,Platformer
Mini Ninjas,Third Person
Mini Ninjas,Family Friendly
Mini Ninjas,Multiplayer
Mini Ninjas,Funny
Mini Ninjas,Open World
Mini Ninjas,Controller
Mini Ninjas,Co-op
Mini Ninjas,Great Soundtrack
Command &amp; Conquer: Red Alert 3 - Uprising,Strategy
Command &amp; Conquer: Red Alert 3 - Uprising,RTS
Command &amp; Conquer: Red Alert 3 - Uprising,Base Building
Command &amp; Conquer: Red Alert 3 - Uprising,Singleplayer
Command &amp; Conquer: Red Alert 3 - Uprising,Multiplayer
Command &amp; Conquer: Red Alert 3 - Uprising,Action
Command &amp; Conquer: Red Alert 3 - Uprising,War
Command &amp; Conquer: Red Alert 3 - Uprising,Sci-fi
Command &amp; Conquer: Red Alert 3 - Uprising,Alternate History
Command &amp; Conquer: Red Alert 3 - Uprising,FMV
Command &amp; Conquer: Red Alert 3 - Uprising,Co-op
SpellForce - Platinum Edition,RPG
SpellForce - Platinum Edition,Strategy
SpellForce - Platinum Edition,Action
SpellForce - Platinum Edition,Fantasy
SpellForce - Platinum Edition,RTS
SpellForce - Platinum Edition,Singleplayer
Dragon Age: Origins,RPG
Dragon Age: Origins,Fantasy
Dragon Age: Origins,Story Rich
Dragon Age: Origins,Multiple Endings
Dragon Age: Origins,Singleplayer
Dragon Age: Origins,Real-Time with Pause
Dragon Age: Origins,Adventure
Dragon Age: Origins,Atmospheric
Dragon Age: Origins,Dark Fantasy
Dragon Age: Origins,Choices Matter
Dragon Age: Origins,Tactical
Dragon Age: Origins,Character Customization
Dragon Age: Origins,Party-Based RPG
Dragon Age: Origins,Open World
Dragon Age: Origins,Dragons
Dragon Age: Origins,Romance
Dragon Age: Origins,Third Person
Dragon Age: Origins,Female Protagonist
Dragon Age: Origins,Loot
Dragon Age: Origins,Action
Call of Duty®: Modern Warfare® 2,Action
Call of Duty®: Modern Warfare® 2,FPS
Call of Duty®: Modern Warfare® 2,Multiplayer
Call of Duty®: Modern Warfare® 2,Shooter
Call of Duty®: Modern Warfare® 2,First-Person
Call of Duty®: Modern Warfare® 2,Singleplayer
Call of Duty®: Modern Warfare® 2,War
Call of Duty®: Modern Warfare® 2,Co-op
Call of Duty®: Modern Warfare® 2,Military
Call of Duty®: Modern Warfare® 2,Online Co-Op
Call of Duty®: Modern Warfare® 2,PvP
Call of Duty®: Modern Warfare® 2,Great Soundtrack
Call of Duty®: Modern Warfare® 2,Adventure
Call of Duty®: Modern Warfare® 2,Story Rich
Call of Duty®: Modern Warfare® 2,Atmospheric
Call of Duty®: Modern Warfare® 2,Linear
Call of Duty®: Modern Warfare® 2,Tactical
Call of Duty®: Modern Warfare® 2,Strategy
Call of Duty®: Modern Warfare® 2,Moddable
Call of Duty®: Modern Warfare® 2,Zombies
LEGO® Star Wars™ - The Complete Saga,LEGO
LEGO® Star Wars™ - The Complete Saga,Star Wars
LEGO® Star Wars™ - The Complete Saga,Adventure
LEGO® Star Wars™ - The Complete Saga,Local Co-Op
LEGO® Star Wars™ - The Complete Saga,Family Friendly
LEGO® Star Wars™ - The Complete Saga,Comedy
LEGO® Star Wars™ - The Complete Saga,Action
LEGO® Star Wars™ - The Complete Saga,Singleplayer
LEGO® Star Wars™ - The Complete Saga,Sci-fi
LEGO® Star Wars™ - The Complete Saga,Co-op
LEGO® Star Wars™ - The Complete Saga,Funny
LEGO® Star Wars™ - The Complete Saga,Multiplayer
LEGO® Star Wars™ - The Complete Saga,Open World
LEGO® Star Wars™ - The Complete Saga,Local Multiplayer
LEGO® Star Wars™ - The Complete Saga,Space
LEGO® Star Wars™ - The Complete Saga,Puzzle
LEGO® Star Wars™ - The Complete Saga,Great Soundtrack
LEGO® Star Wars™ - The Complete Saga,Casual
LEGO® Star Wars™ - The Complete Saga,Controller
LEGO® Star Wars™ - The Complete Saga,Classic
Overlord™,RPG
Overlord™,Villain Protagonist
Overlord™,Third Person
Overlord™,Action
Overlord™,Comedy
Overlord™,Fantasy
Overlord™,Adventure
Overlord™,Funny
Overlord™,Singleplayer
Overlord™,Dark Humor
Overlord™,Action-Adventure
Overlord™,Strategy
Overlord™,Action RPG
Overlord™,Atmospheric
Overlord™,Puzzle
Overlord™,RTS
Overlord™,Open World
Overlord™,Hack and Slash
Overlord™,Multiplayer
Overlord™,Story Rich
Command &amp; Conquer 3: Tiberium Wars,Strategy
Command &amp; Conquer 3: Tiberium Wars,RTS
Command &amp; Conquer 3: Tiberium Wars,Base Building
Command &amp; Conquer 3: Tiberium Wars,Sci-fi
Command &amp; Conquer 3: Tiberium Wars,Multiplayer
Command &amp; Conquer 3: Tiberium Wars,Singleplayer
Command &amp; Conquer 3: Tiberium Wars,Action
Command &amp; Conquer 3: Tiberium Wars,FMV
Command &amp; Conquer 3: Tiberium Wars,Atmospheric
Command &amp; Conquer 3: Kane's Wrath,Strategy
Command &amp; Conquer 3: Kane's Wrath,RTS
Command &amp; Conquer 3: Kane's Wrath,Base Building
Command &amp; Conquer 3: Kane's Wrath,Sci-fi
Command &amp; Conquer 3: Kane's Wrath,Multiplayer
Command &amp; Conquer 3: Kane's Wrath,FMV
Command &amp; Conquer 3: Kane's Wrath,Singleplayer
Wings of Prey,Simulation
Wings of Prey,Flight
Wings of Prey,World War II
Wings of Prey,Historical
Wings of Prey,Multiplayer
Wings of Prey,TrackIR
Wings of Prey,Action
Wings of Prey,Singleplayer
Fallout 3: Game of the Year Edition,Open World
Fallout 3: Game of the Year Edition,RPG
Fallout 3: Game of the Year Edition,Post-apocalyptic
Fallout 3: Game of the Year Edition,Singleplayer
Fallout 3: Game of the Year Edition,Moddable
Fallout 3: Game of the Year Edition,First-Person
Fallout 3: Game of the Year Edition,Sci-fi
Fallout 3: Game of the Year Edition,Action
Fallout 3: Game of the Year Edition,Adventure
Fallout 3: Game of the Year Edition,FPS
Fallout 3: Game of the Year Edition,Replay Value
Fallout 3: Game of the Year Edition,Sandbox
Fallout 3: Game of the Year Edition,Third Person
Fallout 3: Game of the Year Edition,Exploration
Fallout 3: Game of the Year Edition,Atmospheric
Fallout 3: Game of the Year Edition,Story Rich
Fallout 3: Game of the Year Edition,Shooter
Fallout 3: Game of the Year Edition,Cult Classic
Fallout 3: Game of the Year Edition,Action RPG
Fallout 3: Game of the Year Edition,Great Soundtrack
Devil May Cry 4,Action
Devil May Cry 4,Hack and Slash
Devil May Cry 4,Character Action Game
Devil May Cry 4,Great Soundtrack
Devil May Cry 4,Adventure
Devil May Cry 4,Stylized
Devil May Cry 4,Singleplayer
Devil May Cry 4,Spectacle fighter
Devil May Cry 4,Third Person
Devil May Cry 4,Beat 'em up
Devil May Cry 4,Difficult
Devil May Cry 4,Controller
Devil May Cry 4,Fantasy
Devil May Cry 4,Demons
Devil May Cry 4,Atmospheric
Devil May Cry 4,RPG
Devil May Cry 4,Story Rich
"Pirates, Vikings, and Knights II",Free to Play
"Pirates, Vikings, and Knights II",Action
"Pirates, Vikings, and Knights II",Multiplayer
"Pirates, Vikings, and Knights II",Pirates
"Pirates, Vikings, and Knights II",Medieval
"Pirates, Vikings, and Knights II",Indie
"Pirates, Vikings, and Knights II",Funny
"Pirates, Vikings, and Knights II",FPS
"Pirates, Vikings, and Knights II",Swordplay
"Pirates, Vikings, and Knights II",Hack and Slash
"Pirates, Vikings, and Knights II",Mod
"Pirates, Vikings, and Knights II",First-Person
"Pirates, Vikings, and Knights II",Historical
"Pirates, Vikings, and Knights II",Fast-Paced
"Pirates, Vikings, and Knights II",PvP
"Pirates, Vikings, and Knights II",Singleplayer
"Pirates, Vikings, and Knights II",Shooter
"Pirates, Vikings, and Knights II",Massively Multiplayer
"Pirates, Vikings, and Knights II",Memes
"Pirates, Vikings, and Knights II",RPG
LEGO® Indiana Jones™ 2: The Adventure Continues,Adventure
LEGO® Indiana Jones™ 2: The Adventure Continues,LEGO
LEGO® Indiana Jones™ 2: The Adventure Continues,Action
LEGO® Indiana Jones™ 2: The Adventure Continues,Local Co-Op
LEGO® Indiana Jones™ 2: The Adventure Continues,Family Friendly
LEGO® Indiana Jones™ 2: The Adventure Continues,Comedy
LEGO® Indiana Jones™ 2: The Adventure Continues,Singleplayer
LEGO® Indiana Jones™ 2: The Adventure Continues,Open World
LEGO® Indiana Jones™ 2: The Adventure Continues,Co-op
LEGO® Indiana Jones™ 2: The Adventure Continues,Level Editor
LEGO® Indiana Jones™ 2: The Adventure Continues,Funny
Mount &amp; Blade: Warband,Medieval
Mount &amp; Blade: Warband,RPG
Mount &amp; Blade: Warband,Open World
Mount &amp; Blade: Warband,Strategy
Mount &amp; Blade: Warband,Action
Mount &amp; Blade: Warband,Sandbox
Mount &amp; Blade: Warband,Multiplayer
Mount &amp; Blade: Warband,Moddable
Mount &amp; Blade: Warband,Military
Mount &amp; Blade: Warband,Adventure
Mount &amp; Blade: Warband,Horses
Mount &amp; Blade: Warband,Realistic
Mount &amp; Blade: Warband,First-Person
Mount &amp; Blade: Warband,Historical
Mount &amp; Blade: Warband,Singleplayer
Mount &amp; Blade: Warband,Third Person
Mount &amp; Blade: Warband,Hack and Slash
Mount &amp; Blade: Warband,Simulation
Mount &amp; Blade: Warband,Fantasy
Mount &amp; Blade: Warband,Indie
Grand Theft Auto: Episodes from Liberty City,Open World
Grand Theft Auto: Episodes from Liberty City,Action
Grand Theft Auto: Episodes from Liberty City,Third Person
Grand Theft Auto: Episodes from Liberty City,Multiplayer
Grand Theft Auto: Episodes from Liberty City,Adventure
Grand Theft Auto: Episodes from Liberty City,Shooter
Grand Theft Auto: Episodes from Liberty City,Crime
Grand Theft Auto: Episodes from Liberty City,Sandbox
Grand Theft Auto: Episodes from Liberty City,Singleplayer
Grand Theft Auto: Episodes from Liberty City,Driving
Grand Theft Auto: Episodes from Liberty City,Third-Person Shooter
Grand Theft Auto: Episodes from Liberty City,Great Soundtrack
Grand Theft Auto: Episodes from Liberty City,Mature
Grand Theft Auto: Episodes from Liberty City,Nudity
Grand Theft Auto: Episodes from Liberty City,Racing
Grand Theft Auto: Episodes from Liberty City,Moddable
Grand Theft Auto: Episodes from Liberty City,Story Rich
Grand Theft Auto: Episodes from Liberty City,Comedy
Grand Theft Auto: Episodes from Liberty City,Atmospheric
Grand Theft Auto: Episodes from Liberty City,Funny
SEGA Mega Drive and Genesis Classics,Action
SEGA Mega Drive and Genesis Classics,RPG
SEGA Mega Drive and Genesis Classics,Casual
SEGA Mega Drive and Genesis Classics,Adventure
SEGA Mega Drive and Genesis Classics,Retro
SEGA Mega Drive and Genesis Classics,Classic
SimCity™ 4 Deluxe Edition,Simulation
SimCity™ 4 Deluxe Edition,City Builder
SimCity™ 4 Deluxe Edition,Strategy
SimCity™ 4 Deluxe Edition,Management
SimCity™ 4 Deluxe Edition,Sandbox
SimCity™ 4 Deluxe Edition,Moddable
SimCity™ 4 Deluxe Edition,Classic
SimCity™ 4 Deluxe Edition,Building
SimCity™ 4 Deluxe Edition,Singleplayer
SimCity™ 4 Deluxe Edition,Economy
SimCity™ 4 Deluxe Edition,Real-Time with Pause
SimCity™ 4 Deluxe Edition,Multiplayer
SimCity™ 4 Deluxe Edition,Great Soundtrack
SimCity™ 4 Deluxe Edition,Atmospheric
Mafia II,Action
Mafia II,Open World
Mafia II,Crime
Mafia II,Story Rich
Mafia II,Atmospheric
Mafia II,Singleplayer
Mafia II,Third Person
Mafia II,Third-Person Shooter
Mafia II,Shooter
Mafia II,Great Soundtrack
Mafia II,Adventure
Mafia II,America
Mafia II,Driving
Mafia II,Music
Mafia II,Classic
Mafia II,Nudity
Mafia II,Multiplayer
Mafia II,Sandbox
Mafia II,3D Vision
Mafia II,RPG
Worms Reloaded,Strategy
Worms Reloaded,2D
Worms Reloaded,Turn-Based
Worms Reloaded,Multiplayer
Worms Reloaded,Turn-Based Strategy
Worms Reloaded,Local Multiplayer
Worms Reloaded,Funny
Worms Reloaded,Classic
Worms Reloaded,Comedy
Worms Reloaded,Action
Worms Reloaded,Online Co-Op
Worms Reloaded,Team-Based
Worms Reloaded,Local Co-Op
Worms Reloaded,Singleplayer
Worms Reloaded,Side Scroller
Worms Reloaded,Tactical
Worms Reloaded,Competitive
Worms Reloaded,Co-op
Worms Reloaded,4 Player Local
Making History II: The War of the World,Strategy
Making History II: The War of the World,Simulation
Making History II: The War of the World,Grand Strategy
Making History II: The War of the World,World War II
Making History II: The War of the World,Indie
Making History II: The War of the World,Historical
Making History II: The War of the World,Singleplayer
Making History II: The War of the World,Multiplayer
Making History II: The War of the World,Turn-Based
Arma 2: British Armed Forces,Simulation
Arma 2: British Armed Forces,Action
Arma 2: British Armed Forces,Strategy
Arma 2: British Armed Forces,FPS
Arma 2: British Armed Forces,Tactical
Arma 2: British Armed Forces,Realistic
Arma 2: British Armed Forces,Military
Arma 2: British Armed Forces,Sandbox
Victoria II,Grand Strategy
Victoria II,Strategy
Victoria II,Historical
Victoria II,Politics
Victoria II,Simulation
Victoria II,Real-Time with Pause
Victoria II,World War I
Victoria II,Military
Victoria II,Economy
Victoria II,Sandbox
Victoria II,Singleplayer
Victoria II,RTS
Victoria II,War
Victoria II,Multiplayer
Victoria II,Moddable
Victoria II,Alternate History
Victoria II,Management
Victoria II,Education
Victoria II,Diplomacy
Victoria II,Great Soundtrack
Amnesia: The Dark Descent,Horror
Amnesia: The Dark Descent,First-Person
Amnesia: The Dark Descent,Atmospheric
Amnesia: The Dark Descent,Survival Horror
Amnesia: The Dark Descent,Indie
Amnesia: The Dark Descent,Adventure
Amnesia: The Dark Descent,Dark
Amnesia: The Dark Descent,Singleplayer
Amnesia: The Dark Descent,Stealth
Amnesia: The Dark Descent,Puzzle
Amnesia: The Dark Descent,Survival
Amnesia: The Dark Descent,Psychological Horror
Amnesia: The Dark Descent,Gothic
Amnesia: The Dark Descent,Action
Amnesia: The Dark Descent,Story Rich
Amnesia: The Dark Descent,Exploration
Amnesia: The Dark Descent,Great Soundtrack
Amnesia: The Dark Descent,Lovecraftian
Amnesia: The Dark Descent,Classic
Amnesia: The Dark Descent,Moddable
Recettear: An Item Shop's Tale,Capitalism
Recettear: An Item Shop's Tale,Anime
Recettear: An Item Shop's Tale,RPG
Recettear: An Item Shop's Tale,Dungeon Crawler
Recettear: An Item Shop's Tale,JRPG
Recettear: An Item Shop's Tale,Indie
Recettear: An Item Shop's Tale,Singleplayer
Recettear: An Item Shop's Tale,Cute
Recettear: An Item Shop's Tale,Simulation
Recettear: An Item Shop's Tale,Female Protagonist
Recettear: An Item Shop's Tale,Comedy
Recettear: An Item Shop's Tale,Action RPG
Recettear: An Item Shop's Tale,Management
Recettear: An Item Shop's Tale,Strategy
Recettear: An Item Shop's Tale,Fantasy
Recettear: An Item Shop's Tale,Action
Recettear: An Item Shop's Tale,Adventure
Recettear: An Item Shop's Tale,2D
Recettear: An Item Shop's Tale,Hack and Slash
Recettear: An Item Shop's Tale,Visual Novel
Hacker Evolution,Simulation
Hacker Evolution,Hacking
Hacker Evolution,Puzzle
Hacker Evolution,Singleplayer
Hacker Evolution: Untold,Simulation
Hacker Evolution: Untold,Indie
Hacker Evolution: Untold,Hacking
Hacker Evolution: Untold,Singleplayer
Hacker Evolution: Untold,Puzzle
Faerie Solitaire,Card Game
Faerie Solitaire,Casual
Faerie Solitaire,Indie
Faerie Solitaire,Singleplayer
Faerie Solitaire,Puzzle
Faerie Solitaire,Mouse only
Faerie Solitaire,Fantasy
Faerie Solitaire,2D
Faerie Solitaire,Family Friendly
Faerie Solitaire,Touch-Friendly
Faerie Solitaire,Cute
King's Bounty: Crossworlds,RPG
King's Bounty: Crossworlds,Strategy
King's Bounty: Crossworlds,Turn-Based Strategy
King's Bounty: Crossworlds,Turn-Based
King's Bounty: Crossworlds,Hex Grid
King's Bounty: Crossworlds,Fantasy
King's Bounty: Crossworlds,Adventure
King's Bounty: Crossworlds,Atmospheric
King's Bounty: Crossworlds,Female Protagonist
Sid Meier's Civilization® V,Turn-Based Strategy
Sid Meier's Civilization® V,Strategy
Sid Meier's Civilization® V,Turn-Based
Sid Meier's Civilization® V,Multiplayer
Sid Meier's Civilization® V,Historical
Sid Meier's Civilization® V,4X
Sid Meier's Civilization® V,Singleplayer
Sid Meier's Civilization® V,Hex Grid
Sid Meier's Civilization® V,Grand Strategy
Sid Meier's Civilization® V,Replay Value
Sid Meier's Civilization® V,Co-op
Sid Meier's Civilization® V,Tactical
Sid Meier's Civilization® V,Economy
Sid Meier's Civilization® V,Diplomacy
Sid Meier's Civilization® V,Moddable
Sid Meier's Civilization® V,Simulation
Sid Meier's Civilization® V,Great Soundtrack
Sid Meier's Civilization® V,Classic
Sid Meier's Civilization® V,Touch-Friendly
Sid Meier's Civilization® V,Education
Darksiders™,Action
Darksiders™,Adventure
Darksiders™,Hack and Slash
Darksiders™,Third Person
Darksiders™,Singleplayer
Darksiders™,Post-apocalyptic
Darksiders™,Fantasy
Darksiders™,Controller
Darksiders™,Action RPG
Darksiders™,Action-Adventure
Darksiders™,Puzzle
Darksiders™,Metroidvania
Darksiders™,Open World
Darksiders™,3D Platformer
Darksiders™,Spectacle fighter
Darksiders™,RPG
Darksiders™,Gore
Darksiders™,Beat 'em up
Darksiders™,Character Action Game
Darksiders™,Platformer
Age of Wonders Shadow Magic,Strategy
Age of Wonders Shadow Magic,RPG
Age of Wonders Shadow Magic,Turn-Based Strategy
Age of Wonders Shadow Magic,Fantasy
